	tweet_id	tweet_text	label
921	303746	"📌 #Coronavirus | 🗣️ 🎙️ @gusganchegui (concejal por el frente #JuntosPorElCambio de #LomasDeZamora): ""Con la casa de ninguna persona se puede ir hacer un escrache. Yo tengo familia e hijos, si van hasta mi casa, ¿Qué los limita a hacer alguna otra cosa?""."	non-personal_reports
4591	108504	"#coronavirus También fíjate en noticias positivas; por ej., a diario muchas personas en el 🌏 se recuperan de #COVID19Y #Hablemos con amigos y seres queridosMantén la calma y toma las medidas necesarias en todos los ámbitos. ""#COVID-19: la superaremos juntos"".+Info: @opsoms https://t.co/NsQAumQkzX"	Lit-News_mentions
2540	110785	🔴 El Atlético de Madrid retoma los entrenamientos de pretemporada sin Diego Simeone, aislado por coronavirus, aunque sin síntomas https://t.co/lrKQYQYEv9	Lit-News_mentions
540	105533	El olor a cloacas que viene por la red de @ABSAOficial  en barrio Santa Marta es un test de olfato de Coronavirus??? No se puede respirar adentro de las casas	Lit-News_mentions
3447	110983	@DaRfOrSaL @Bogota Hola,gracias por escribirnos.Te invitamos a ingresar el siguiente link: https://t.co/dpPmEzz0ZlEn donde encontraras toda la información al respecto (Protocolos, canales de atención, resultados, entrega de medicamentos a domicilio etc.)	Lit-News_mentions
254	111887	La pérdida de olfato puede indicar que un enfermo superará la COVID-19 sin complicaciones, dice estudio https://t.co/Dbds4qvEDb	Lit-News_mentions
3670	300155	Cada hogar debe tener estos artículos de venta libre y sin receta contra el covid-19: quercetina, EGCG, zinc, vitamina C y D. Para conocer la dosis, consulte mi tweet anclado. Si tiene un alto riesgo, comience la profilaxis. Si tiene síntomas, comience el tratamiento de inmediato	non-personal_reports
8003	300118	Pero que loco lacra, dice mi vieja, que trabaja en la salud y ha cobrado 3 pesos por los contactos con covid, que te vayas a la mierda y que SOS un vende patria	non-personal_reports
3743	301537	🙄 Si, también respira, caga, le salen moquitos... ¿Qué onda con estas notas?, ¿también van a desacreditar la vacuna de Astra? 🙄	non-personal_reports
1116	302064	@Ecastillo1226 Buen día Dr cómo está agradezco una consulta con usted mi mamá tiene 80 años y temo llevarla a una clínica por el tema del coronavirus avíseme si puede tiene mucho dolor de espalda gracias Dios bendiga su acción	non-personal_reports
43	201473	Estuve toda la tarde acostada intentando no demostrar lo q me costaba respirar coronavirus si sos vos mátame ya xfavor	Self_reports
3297	202820	Día 2 cuarentena, al positivo comienzan a remitirle los síntomas de fiebre y tos, no lo han llamado de ningún organismo seguimos sin instrucciones de nadie. Otro miembro del núcleo familiar empieza a desarrollar síntomas; dolor de cabeza, tos, congestión y cansancio #COVID19	Self_reports
9930	101314	Científicos publican resultados de exitoso tratamiento para COVID-19 con hidroxicloroquina.https://t.co/5dziDR3ngo https://t.co/KcKCmtc72C	Lit-News_mentions
8923	102318	¿Depende del grupo sanguíneo la probabilidad de contraer covid-19?: estos tres estudios sugieren que sí https://t.co/YwNxdlKZO2 https://t.co/I8pcgZjMPX	Lit-News_mentions
6053	108294	Tres nuevas aulas educativas con 60 escolares aisladas por coronavirus en Navarra. Consulta aquí los centros escolares con confinamientos👇https://t.co/V6sLsVdkuX#coronavirus #Covid19 #rebrotes #VueltaAlCole	Lit-News_mentions
565	100697	La temperatura de Javier iba subiendo con el paso de las horas. También el dolor de garganta, de huesos y la debilidad corporal. Y un susto repentino le llegó cuando empezó a dolerle la cabeza. Tenía coronavirus. #RostrosDelCovid https://t.co/UrihxRjxrU	Lit-News_mentions
2145	102335	"""El #dolor de cabeza que predomina en el #COVID19 es de gran intensidad, puede afectar a toda la cabeza o a un lado, habitualmente opresivo que empeora con la actividad física y con los movimientos de la cabeza"", señala @DrJesusPorta. https://t.co/eZy0Q9eNfE"	Lit-News_mentions
3303	200225	Me siento como el abuelo de los #Simpsons he sobrevivido al #Ébola, a una #pandemia y me he vacunado contra el #Covid19. Ya puedo empezar a contar batallitas 👵🏻 ¡Nietos venir a mi!	Self_reports
6548	300093	Estos mismos que no hicieron nada cuando pudieron, le tiran mierda al presidente de turno. Se está peleando contra el covid19 con un sistema de salud que dejaron hecho pedazos, que no se preocuparon por mejorarlo desde hace décadas...y vienen a culpar a Vizcarra?#NoSeanFrescos	non-personal_reports
3312	108586	#Importante 🧐 | Síntomas del coronavirus: en qué se diferencia la pérdida de olfato y gusto por covid-19 de la producida por un resfriado   https://t.co/x5cKvm80bO	Lit-News_mentions
3931	103950	Yo con COVID19: Dolor de garganta, sin gusto, sin olfato y dolor de cabeza. Fin.Yo vacunado: dolor de cuerpo, fatiga, dolor de cabeza, fiebre, mareos, sueño profundo, náuseas, ardor en el puyón y dolor en todo el brazo. Hoy amanecí griposo y a ver si me sale el tercer ojo.	Lit-News_mentions
8289	101917	y actividades nocturnas en centros de eventos.3)Desde este lunes 16 de marzo, el máximo de personas que pueden reunirse en un espacio es 100. 4) Eliminaremos todo arancel para la importación de medicamentos y detectores de fiebre o donaciones, relacionados con el coronavirus.	Lit-News_mentions
4980	304210	@pissanoEmi2 ehhh...a mi no me incluyas eh. que mi mama no se rompe el lomo pagando impuestos :v. y no va a trabajar por que coronavirus	non-personal_reports
9641	300507	La otra vendedora no cree que el coronavirus existe (se la pasa todo el día sin tapabocas) pero si cree en la palabra de un brujo (aún tiene esperanza de que Keiko gane porque lo dijo Reinaldo Dos Santos)🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣	non-personal_reports
7219	102249	En Chiapas, en lo que va de la semana han ocurrido tres agresiones contra personal de Salud de tres municipios distintos, todas relacionadas con noticias falsas sobre el COVID-19&gt;&gt; https://t.co/IHmL8wuGQf#EnPunto con @DeniseMaerker https://t.co/BGAqhJEBXW	Lit-News_mentions
3894	104201	@canalN_ Frikeadasos_ Cualquier tos, estornudo, fiebre, escalofrio, dolor de cabeza y pedo puede ser el CORONAVIRUS !!!	Lit-News_mentions
4561	104500	La corrupción e ineficiencia nos está matando. Familiares de pacientes con Covid-19 claman por medicamentos en medio de una total impotencia y mucho dolor. 🔴EN VIVO: https://t.co/JbiqjPiFT6 #TelefuturoPy #MeridianoPy #NoBajemosLaGuardia https://t.co/hIcROqtEgz	Lit-News_mentions
1065	300773	Entiendo que mis padres sean precavidos por la COVID-19 pero se les ha ido un poco la pinza. Los vine a visitar y madre mía: se miden la fiebre y la saturación de oxígeno cada pocas horas, me han rociado con spray antibacteriano al entrar, quieren que comamos por turnos...	non-personal_reports
8526	301582	@MaipuRenace @maipu_chile @cathy_barriga les hago la denuncia que la empresa gobantes hubicada en av pajaritos 757, están trabajando a cortinas cerradas para que las autoridades no se den cuenta, obliga a ir a trabajar y ya un trabajador dio positivo covid-19 y siguen trabajando	non-personal_reports
9398	101038	📣¿Presentas algún síntoma del covid-19?✅Ingresa a la Plataforma Patria👉 https://t.co/57stpnOwrK✅Prevención COVID-19✅ Completa o actualiza el cuestionario✅ Envía los datos ¡El diagnóstico a tiempo nos conviene a todos! https://t.co/njQchU1jau	Lit-News_mentions
4622	112109	🗞️ Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/sGhSZXiHFz	Lit-News_mentions
1882	112173	#MorenaNosDejóMorirEl 94% de los mexicanos muertos por la Covid-19 eran obreros, amas de casa y retirados con condiciones económicas adversas, reveló un estudio de la UNAM.#NoVotesPorMorena https://t.co/IldYhFEatb	Lit-News_mentions
5118	100796	Despeja todas tus dudas sobre la vacuna de Pfizer contra el covid-19 para los niños de 5 a 11 años de edad con el podcast #SantoRemedio. ¿Qué dicen los estudios? ¿Cuáles son los posibles efectos secundarios? Escúchalo por 👉  https://t.co/MN2Cqd1SwI https://t.co/VmBcRQcUou	Lit-News_mentions
7137	100570	#PrevenciónEsSalud | El #COVID19, coronavirus, no sobrevive mucho tiempo en objetos.   ¡No te dejes engañar con noticias falsas e infórmate por los canales oficiales! https://t.co/h8MSr3Ee1T	Lit-News_mentions
6495	302271	#COVID19 | Las Tecnologías de la Información y Comunicación nos permitirán comunicar y educar a la ciudadanía sobre aspectos relacionados al coronavirus.  Comunícate con el call center 171 si tienes algún síntoma relacionado con tos, fiebre o problemas respiratorios. https://t.co/1wKK9QmfRr	non-personal_reports
5976	101749	Cinco lugares perfectos para hacer turismo #rural en España en tiempos de coronavirus https://t.co/lXq573pCGP vía @lanuevaespana	Lit-News_mentions
5308	304593	@AgeaLyzed_ JAJAJAJAJAJAJAJAJAJAJAJ te amo mucho tío... 14-1 con un delay alucinante empecé perdiendo.. unos sudores increíbles llegue a pensar en fiebre y covid19 voy a parar esta noche seguiré https://t.co/VQzn8EZi7R	Lit-News_mentions
5670	112229	Revisamos el caso de la mujer que tose cada dos segundos por culpa del COVID-19 en España Comenta con #BuenosDíasTVN 📡 Señal en vivo: https://t.co/TI6UczNAqs https://t.co/THKy3JHaf2	Lit-News_mentions
130	108264	#Regionales Aumentan costos de medicinas para tratar el coronavirus https://t.co/Xr2iMVPP47 https://t.co/k79tw5gPN5	Lit-News_mentions
5838	302320	@RicardoCusanno Respetó a los que creen en vacuna contra el covid19. Tengo 2 seres cercanos con enfermedades x años, hasta el momento con medicamentos que frenan pero no curan. Y de pronto tenemos virus que ya venía con la cura. Pronto les doy el esquema de investigacion de las enfermedades	non-personal_reports
1196	301502	Siento un dolor terrible por la muerte de este pequeño, como padre no me imagino ver morir a mi hija 😭 Dios les de fortaleza y muchas bendiciones a los padres de este pequeño, su hijo es un campeón el lucho con todas su fuerzas.	non-personal_reports
731	111957	Coronavirus: Cocinero es captado preparando alimentos sin mascarilla y escupiendo en un plato | VIDEO - Diario Ojo https://t.co/FQ8XqJLykR #Coronavirus #Covid19 #mascarillas #cocineros #china https://t.co/wOsybKztUr	Lit-News_mentions
1987	109451	No volveremos a probarnos maquillaje: así se preparan las tiendas y los centros de belleza tras el coronavirus https://t.co/m1LPuhoxxq vía @gritos_vp	Lit-News_mentions
7433	200405	@CrissVasquez19 Pues si eres el coronavirus quiero que me contagies para ponerme malito a tu lado y que me des mimitos para ponerme bien	Self_reports
4559	108322	El COVID-19 sigue aquí y los casos están subiendo. Aunque no tengas síntomas, puedes estar esparciendo COVID-19. Al hacerte la prueba, puedes parar la propagación. Es gratis, sin dolor y tendrás apoyo si sales positivo. https://t.co/nUHsl4Et1x https://t.co/FYep0cjqY4	Lit-News_mentions
366	202247	Si tú o alguien que cuidas arrojó positivo a COVID-19 deberías leer está guía para mantener síntomas moderados como fiebre, tos y dolor de cuerpo, bajo control: https://t.co/bCeoAHStgB	Lit-News_mentions
6456	108963	#FinCEN emitió un conjunto de señales de alerta en el marco del COVID-19 relacionadas con las estafas y fraudes con productos y servicios médicos: https://t.co/tcDfgo9kdx	Lit-News_mentions
2698	109803	Cuando te enfermes de CORONAVIRUS Vas a tener fiebre. Mucha fiebre. La fiebre mas alta que te haya dado en tu vida. No se va a parecer a las tipicas fiebres de la gripe.	Lit-News_mentions
7503	101575	"""Un año sin pisar la escuela"" | Una inmersión de @Planeta_Futuro en la realidad de Latinoamérica y el Caribe y los efectos colaterales de este paréntesis educativo sin precedentes. https://t.co/yw3v8tWPEX #educacion #covid #covid19 #latinoamerica #elcaribe https://t.co/8a1ve69wG2"	Lit-News_mentions
1324	105672	Universidad de Columbia apoyará siete proyectos de ex alumnos en Chile que ayuden a la toma de decisiones en torno al Covid-19 https://t.co/maMnEE706l vía @DFinanciero	Lit-News_mentions
727	202897	Voy a la guardia con tos, dolor de cuerpo y cabeza, 38° de temperatura y no me quieren hisopar en Sanatorio de la Trinidad de Quilmes @swissmedical @SMG #COVID19	Self_reports
4140	101709	#Internacional | El presidente de #Brasil, Jair Bolsonaro, se sometió este día nuevamente a un test de #COVID19, debido a que presenta algunos síntomas, como fiebre de 38°, que podrían ser causados por este virus.Foto cortesía: @ActualidadRT. #ITVX https://t.co/jw2yPMbzri	Lit-News_mentions
2822	108237	Doscientos regatistas, jueces y técnicos participan en la Regata Galicia contra el Covid-19 https://t.co/Sfjba1BBrV https://t.co/yS25ZUIith	Lit-News_mentions
975	304662	Hoy se me acabó la yerba y tomé mate con una tan fea que en la primer chupada deseé tener coronavirus y no sentir el gusto	Self_reports
1976	108820	👉🏻Aquí la visualización completa, para trastear:https://t.co/hjA6Ru60bu👉🏻Y aquí el tema periodístico donde exploramos y analizamos los datos https://t.co/cpUVUXaw4F#europeanMobility #dataviz #covid https://t.co/ygzGghKZse	Lit-News_mentions
1060	110488	Enriquece tus platos con el sabor y aroma de las Anchoas del Cantábrico @CorpaChef 🐟 🌊 #anchoa #cantabrico #mar #sabor #exquisito #covid #covid19 #condalchef #clubcondal #restauracion #gourmet #gastronomia #alimentacion #hosteleria #barcelona #lovefood #fuerzabar https://t.co/Dtggis4MRO	Lit-News_mentions
2500	202728	Tengo fiebre y mis hermanas me joden con que tengo coronavirus, si claro lo unico que tengo es cuernovirus de todas las veces que me cagaron	Self_reports
2073	200741	Y cuando más entero creía que estaba llegas tú...digooo....llega la cuarentena por el coronavirus y me rompe todos los esquemas.oops qué patoso soy que me confundo 🤪	Self_reports
2106	105775	COE Nacional emite nuevos exhortos tras la detección de la variante británica de coronavirus en Ecuador https://t.co/Cfp9EuYMhX	Lit-News_mentions
6541	104698	¿Por qué el COVID-19 provoca pérdida de olfato? | News Digitales🔴Lee la nota completa acá: https://t.co/vPrlEEwS91 #covid19 #investigación #perdidadeolfato https://t.co/BrcpQXwqIi	Lit-News_mentions
364	304756	Bueno @horacioalonso16 , esperá a 2023 y volvé a votar a Macri...le fue bárbaro al país, en tu “especialidad periodística” recordarás que se llegó al récord de autos producidos y patentados...ah no, fue con @CFKArgentina Mala mía! 😎✌🏾	non-personal_reports
6261	110658	🔴 ATENCIÓN | ¿Qué sucederá con el #coronavirus en #Guayaquil? Hablan 2 expertos: https://t.co/Ts3yRPV7Tm https://t.co/49RG2KFzPu	Lit-News_mentions
3651	104715	Vía:@SinEmbargoMX | #SinEmbargoAlAire | ¡FOTOS que vale la pena compartir en tiempos de #COVID19: Local de carnitas regala comida a vendedores ambulantes afectados por brote de coronavirus en Villahermosa #EnVivo https://t.co/KalYUaFV8B • Nota completa:… https://t.co/cgxxlAgc04	Lit-News_mentions
645	201210	Me esta empezando a doler la garganta y se me caen los mocos seguro algun mugroso de museum tenia coronavirus, yo sabia que no tenia que ir	Self_reports
3847	202645	Estuve mucho en cama seis años luego de mi caída abrupta de una escalera en España. Porque si gasto mucha energía me descompenso.. luego tuve el incidente con los medicamentos eso me deterioro. Y el coronavirus. Ya viví con m unos incidentes. Creo que ya era todo estoposa a	Self_reports
