	Unnamed: 0	id	Tweet	Stance
182	182	SMM4H2022fKUyiGt8tcWnb8vC	"""@USER______ yeah, that was a great fucking year. that's when paxil entered my life, and made it worse. 10 years time sure helps, though."""	ADE
183	183	SMM4H2022XyJLNJX4itmryS7I	i'm sick so i had a difflam lozenge and now my tongue is numb and i'm on tv aaahhhhhh	ADE
184	184	SMM4H2022VA6qHWeGbMkODdKf	@USER___ Cipro can permanently damage ALL tendons in the body.  If you enjoy being able to walk, you need to find a safer antibiotic!	ADE
185	185	SMM4H2022u9AIlS5pbl0xBr03	@USER______ did you get floxed too?  i've been in bed since 2009 thanks to just 12 cipro pills!  they never told me this can be permanent!!!	ADE
186	186	SMM4H2022nmIhXCXcKweDOQkU	@USER______ @USER___________ Cipro crippled me. You should also stay away from all other antibiotics in the same class (Levaquin, Avelox...)	ADE
187	187	SMM4H2022uNfmgmd6yJZmLX2j	@USER_______ @USER_________ cipro is real bad on your entire body!  take it from me (on disability since '09 thanks to just 12 pills).	ADE
188	188	SMM4H20220pvNAlRHKXqaqXK1	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	ADE
189	189	SMM4H2022BpEBLQSTVv00AF3A	@USER______ Anybody know anything about side effects of venlafaxine? Come off 'em 6wks ago, still feeling awful. physical withdrawal awful	ADE
190	190	SMM4H2022OmD5f1RIEtqgWeDx	remind me to get my prescription earlier next time. eight days without fluoxetine and my brain is a sack of nope.	ADE
191	191	SMM4H2022piVDuKqKVzyhbqn8	a comprehensive and accurate list of trazodone side effects HTTPURL___________ depression #antidepressant ocd insomnia	ADE
192	192	SMM4H2022XwzxHWBy7eLZBndZ	i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.	ADE
193	193	SMM4H2022DFucVhSrQ3HkDlwK	they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*	ADE
194	194	SMM4H2022kKKVfS7HzXPW5ne5	i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it	ADE
195	195	SMM4H2022EyPwgHUBJhuj5bg7	off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus	ADE
196	196	SMM4H2022Bx9T6EL3aoHotDAi	im feeling so shitty. been out of prozac for four days:(((	ADE
197	197	SMM4H20224Vxnk8IeZ7Uh3oe4	i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum	ADE
198	198	SMM4H2022tNWUy3yDn6QdXzrQ	Depression hurts, cymbalta can help. Jk. Cymbalta doesn't do shit except put a gun in your hand	ADE
199	199	SMM4H20223FKF9cFKvXgAJf3o	i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms	ADE
200	200	SMM4H2022eeGXGtxt2JjwxHa1	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse	ADE
201	201	SMM4H2022ERFVevnYLwfXhNJb	@USER_______ I was on muscle relaxant Baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/	ADE
202	202	SMM4H20225EAL8yUF3xVREHU6	"""i think i might be allergic to effexor. i just woke up feeling sick, meh."""	ADE
203	203	SMM4H20226r5VLTRDgCETyAIF	venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help	ADE
204	204	SMM4H2022IHsK32BMyADCWmu3	@USER________ i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel	ADE
205	205	SMM4H202219IBDJje4CkGBL4t	how anyone can say there is no withdrawal from prozac withdrawal is beyond me.  their answer is to go back on it and up the dose.	ADE
206	206	SMM4H2022crwbPXu6zRp9Cx7Q	i really feel like this fluoxetine is messing with my perspective time and people.	ADE
207	207	SMM4H20225cYptlWXb1XHgW9S	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	ADE
208	208	SMM4H2022pHeiGKZ4gldWSQ3Z	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	ADE
209	209	SMM4H2022cPDqMtutZzXHE1Wu	vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it	ADE
210	210	SMM4H2022J1NOhYaCW6AeMJmb	woah even 50mg seroquel hits like a thick fog	ADE
211	211	SMM4H2022SusEvHSO36LgqgSz	no one likes me on my vyvanse #toochill #zombiemode	ADE
212	212	SMM4H2022wBWqLm9VlTJwwzrN	@USER___ my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.	ADE
213	213	SMM4H2022Dn1ZD3IhYkbel50k	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!	ADE
214	214	SMM4H2022UdqJmqdlmoB0HA5y	"I keep hearing the words ""Chris tucker, money talk mufucka"" over and over in my head it's been happening for like an hour too. Fuck vyvanse"	ADE
215	215	SMM4H2022HELwSPiHdiSMV7zp	@USER___ stopped Zoloft cold turkey after I became suicidal, stopped Effexor because I was numb.	ADE
216	216	SMM4H2022xnO2YmXSKEibBGZW	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality	ADE
217	217	SMM4H2022Ohbcow2EeDw6HroB	gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up	ADE
218	218	SMM4H2022DaePdpENqKjoEoVq	Hmm, interesting. I may have been undergoing Baclofen withdrawal hence the anxiety for the past few months… #hypochondria	ADE
219	219	SMM4H2022Hx1wOpdKc4af1CRY	i hate the low after the high on vyvanse	ADE
220	220	SMM4H2022Kzh2CswWjNlzIK7u	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms	ADE
221	221	SMM4H2022Wu3KVAhiqr9RkcPZ	#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma	ADE
222	222	SMM4H20229JEt7NgnllVf5GtN	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis	ADE
223	223	SMM4H2022XGWgtEdHxedV094c	@USER_______ reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	ADE
224	224	SMM4H2022VThNowbcA4NEiKHq	i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept	ADE
225	225	SMM4H20220Ogf8Qtxi6P8BEuG	i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\	ADE
226	226	SMM4H20221cJSVYyXJNFRRWVh	I finally had an appetite, made food, gone. HUMIRA WHY WON'T YOU LET ME EAT	ADE
227	227	SMM4H20221PPoVLgQJReOQCWh	@USER_________ i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	ADE
228	228	SMM4H202246g9j4I35Um7PYkp	@USER______ cause humira gives me a lot of rashes and like most of these drugs.. skin sensitivity happens	ADE
229	229	SMM4H2022HnJTtBPZpDenshuo	@USER_______ @USER___________ @USER___________ *buts in* you don't wanna miss venlafaxine no no it made me so wonky missing one day! ouch	ADE
230	230	SMM4H2022VliYWVinQbqXcZjE	'@USER______: my vyvanse makes me nocturnal ??'	ADE
231	231	SMM4H2022h2NAtMWVDyD76smv	i'd gladly trade the #mtx  headache for #humira but after 5 months i still don't have the prescription. i function through vitamins &amp; motrin	ADE
232	232	SMM4H20228DNrgxK8H6AXzHjv	thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude	ADE
233	233	SMM4H2022eJogdzGCmyIpcHhI	vyvanse makes me having the sleeping schedule of a vampire.	ADE
234	234	SMM4H2022mTxdbQdZcoNlKEjE	1/2 vitamin d malsorption and damaged photosynthesis of sun shine in to vitamin d from levaquin toxicity leading to calcium problems.	ADE
235	235	SMM4H2022aXG1dfzTFUBVkMG8	"""but still dr. maria jasinskas was right &amp; would have been if not for pharmacy; she said, """"you know sometimes vyvanse can make you depressed"""""""	ADE
236	236	SMM4H2022wJy8y8RmXNacZuFM	@USER_______ quetiapine was horrific for me in relation to wait gain. such a horror story. but the weight will come off one day at a time.	ADE
237	237	SMM4H2022rKdNDa8DxUSJBtDR	@USER______ what problems did you have with humira, if you don't mind me asking. I tried infliximab it destroyed my liver.	ADE
238	238	SMM4H2022R5JoWow5TWIWU2tF	@USER__________ @USER________ Me too, Remicade for a year, Humira, and had an allergic reaction to Cimzia, almost killed me in November.	ADE
239	239	SMM4H2022yX2dvdLYJkBSqyGG	@USER_______ @USER___________ lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.	ADE
240	240	SMM4H2022d927ZRaq8oqf7RAH	@USER__________ (( when i used to take trazodone to sleep, people would make me stay up after i took it so they could watch me be high ))	ADE
241	241	SMM4H20224uGcw5cza8yicY3R	im having paroxetine withdrawals but thats ok cuz i still aint takin no moe fuck behavioral health ill be iight	ADE
242	242	SMM4H20224ggjI0EW9enpNnjk	"""almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro."""	ADE
243	243	SMM4H2022cBh1eQg5wuDb3ZEX	adderall makes me vomit and vyvanse gives me migraines.. the struggle	ADE
244	244	SMM4H2022xz8j6sHRsh2TMJxR	the #quetiapine is kicking in. bizarre thoughts tonight. tempted to take the whole lot. i won't - don't worry people. just odd thoughts.	ADE
245	245	SMM4H20224r68wOQ1TFY0T6fW	i'm always irritated on vyvanse because people can't think as fast as i can. it's like every conversation is with someone at a nursing home	ADE
246	246	SMM4H2022Qt6yyV889onnyv43	@USER_____ @USER__ try something like wellbutrin - there are many better than zoloft (zombie-loft) and paxil for anxiety imo	ADE
247	247	SMM4H2022eNoXBMQllynOqQlA	Does anyone on #tysabri get flu Iike symptoms, aches and pains, shivers a sweats I seem to get it about a week or so after I've had infusion	ADE
248	248	SMM4H2022eVCfpDwjILkvZqei	rt @USER_______: if this fuckin emt looks at me one more time hes gonna feel the wrath of my vyvanse rage	ADE
249	249	SMM4H2022JqxDSECM3knLYFu5	21.55 Rivaroxaban diary day 8. Aches easing, back pain easing. Swollen lower legs like fluid retention. I take 20mg. Furosemide every a.m.	ADE
250	250	SMM4H2022BUZVwA4AhjFwIc5k	@USER________ @USER___________ comedown is hell. when i went cold turkey from effexor it was about two weeks before the zap noises stopped	ADE
251	251	SMM4H20221h0rCQQIZ8uneVfj	"My Effexor has left me with the inability to cry. I was dry eyed watching ""Into the Wild"" and even one of those Sarah Mclachlan commercials"	ADE
252	252	SMM4H2022XHWOXPzFbhXym1pA	i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about	ADE
253	253	SMM4H2022x3nbWxlZNKzyztqU	Too tired to function right now, thanks Humira. #naptime	ADE
254	254	SMM4H2022xZM2CDZyUCTfsM2a	"""rt @USER_________: almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro."""	ADE
255	255	SMM4H2022ZqvKsQEsr0Iq0Pcj	fuckin wired! not sleeping tonight. #vyvanse #whatdoido #yuuuuup	ADE
256	256	SMM4H20225QzXooOeZjdePvSv	"""had 2 quit job: tendons in lots of pain,  almost ruptured, hands barely usable now. damned cipro."""	ADE
257	257	SMM4H20227DXTMFhwp9ejjxBw	No med orders til Effexor is fully exited. Still having brain shivers, but mostly when I don't eat. #effexor #withdrawal #depression	ADE
258	258	SMM4H2022t5xoRjKv7l52kTGP	@USER______ did i read in a blog post that you took venlafaxine? i am on 300mg and if i forget it for one day i can barely function the next	ADE
259	259	SMM4H2022XmLA51zbG2WrvYNh	restless arms &amp; legs! blood quetiapine :-/	ADE
260	260	SMM4H2022ZRsMTUj6RpbtQWe9	i've been sleeping most of my day away thanks to my humira shot. some days i feel like just giving up. #sick&amp;tired	ADE
261	261	SMM4H2022k25IXYL24MogWtUX	"""at my old weight my bmi was 18.4. i hate seroquel and prozac and my new pill, i don't eat but still gain weight."""	ADE
262	262	SMM4H2022Bsi55XfbbUXKKP33	@USER_______ glad to here it's keppra over the others. lamictal made me a zombie. first seizure is a bitch eh?	ADE
263	263	SMM4H2022sYMdXL20LaqcUote	RT @USER________: @USER___ even w/ Humira: ab pain, cramps,nausea,vomitting, skin&joint problems, ulcers in mouth&fatique #uclaibdnurses2013	ADE
264	264	SMM4H2022Ic6cwEtFeJB2T9K1	@USER____ they probably would have offered me the full anti psychotic menu had i not reacted badly to seroquel #handy #bonus	ADE
265	265	SMM4H2022PdRePYtGlDEhRo9q	@USER________ i was prescribed victoza for obesity in july 2010. i have been ill ever since. evil drug #diabetes	ADE
266	266	SMM4H2022nfVvCVg7WVGKrfgc	"""rt @USER_______: vyvanse, commonly known as ocd in a pill."""	ADE
267	267	SMM4H2022kZSW7UHRW4hnAZMd	i'm having to pee way too much this drive.. drinking too much water. fuck you 70mg vyvanse and your ability to dehydrate the fuck out of me.	ADE
268	268	SMM4H2022OGUKd4Q0wJBIFE5d	this rant could be #paxil withdrawl...or delayed divorce rage.	ADE
269	269	SMM4H2022ppi7544AVVGZnuc0	"""also, yay addiction. it's drugs i need for living, but it's still dependance. every time i get a """"paxil headache"""" i realize this. oh well."""	ADE
270	270	SMM4H2022XaAWQgLEpvxyryK1	"""gotta find an alternative to vyvanse, asap. i'd rather be sleepy &amp; happy, than alert &amp; depressed!"""	ADE
271	271	SMM4H2022GrUL6WTxEGFL5oAg	@USER______ yeh same bk felt like sumo wrestler on it all time :( think its f****ed me 4life :( ironic as humira is used to treat artheritis	ADE
272	272	SMM4H20221q0l2kkUgIzVMMcs	okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes don't be sad	ADE
273	273	SMM4H202273zqs877eP0sxb4Y	why not to take vyvanse late in the day: i just cleaned my entire kitchen. it's 3am. #addproblems @USER_______	ADE
274	274	SMM4H2022OtxIez537Esm9LMb	@USER_________ missing a day of meds is never fun. i get migraines if i don't get my effexor. do you just get super tired?	ADE
275	275	SMM4H2022wnNbdqMUxiWeywPm	i'm high af on vyvanse.	ADE
276	276	SMM4H2022NT8MvTeEFiodsFgv	@USER___________ @USER______ re victoza i was prescribed this in 2010 for obesity. caused pancreatitis and digestive problems ever since	ADE
277	277	SMM4H2022SPLdFkMPXmESFbQq	@USE when are you going to do true life: i am addicted to vyvanse?	ADE
278	278	SMM4H2022RXWlwwVt6yQyP4fw	09.26 day 12 rivaroxaban diary:  headache, right shoulder and neck ache, lower back pain, weak knees, limping when walking.Taken paracetamol	ADE
279	279	SMM4H2022AemspyQ0a9IPQYXw	get asked if i have tourettes. nope. just vyvanse #twitchy @USER_______	ADE
280	280	SMM4H2022QdRrOGi2v3pRbpHE	i don't know whether my vyvanse caused my caffeine addiction or caffeine caused my vyvanse addiction.	ADE
281	281	SMM4H2022zVPXYMJEHYOlQ6Ib	rt @USER_______: i don't know whether my vyvanse caused my caffeine addiction or caffeine caused my vyvanse addiction.	ADE
282	282	SMM4H2022AJAFtU4kMAs2Yqg9	my house smells of bacon &amp; seroquel is making me so hungry i want to tear my own face off &amp; eat it or cry or maybe both at once.	ADE
283	283	SMM4H2022QgR91vo6v6m62Q7o	@USER____ yup quetiapine. the normal dose at night whacks me out. i'd have been asleep til friday on double	ADE
284	284	SMM4H2022quEKjdHKl010FZVp	i'm not sure if excedrin is the right way for me to go for my tmj headaches. vyvanse + caffeine is pretty rough. ideas?	ADE
285	285	SMM4H2022VNoWz2REYRTcFy6o	13.08 Day 13 Rivaroxaban diary.  Pracetamol has taken away most of the aches, but still have lower back ache and weak knees.	ADE
286	286	SMM4H2022GiUloKHmhkRr7RfK	@USER______ I don't know that one, but metho made me sick  everyday I took it. I had to stop. Enbrel has worked wonders for me .. so far	ADE
287	287	SMM4H2022dlfE0CN0EQZ8Yycc	@USER____ i'm allergic to enbrel :-( bad reaction	ADE
288	288	SMM4H2022gAqLbjRYmWBB6p2q	"""rt @USER____: @USER______ i don't know that one, but metho made me sick  everyday i took it. i had to stop. enbrel has worked wonders for m'"""	ADE
289	289	SMM4H2022dh7rJkBPm1DWMRQ3	just wondering where the side effect of hating the world is stated on vyvanse advertisements?	ADE
290	290	SMM4H202297JG3GRL0r7F3oii	"""this lamictal shit ain't cuttin the mustard; any """"mood stabilizers"""" that don't steal your soul &amp; make u a bloated zombie a la britney?"""	ADE
291	291	SMM4H2022JgPZ75dlpC8C6C3H	@USER___________ SSRIs were great for me for ages, not working as well now. Thus Seroquel.  I’m also on Clonazepam, makes me sleepy too.	ADE
292	292	SMM4H2022rePGx8abzfugJCVH	@USER_________ cipro and flagyl are the absolute worst. like taking rat poison.	ADE
293	293	SMM4H2022FLGHUTXktB5H1zIS	@USER________ @USER____ I tried Baclofen, another common muscle relaxer, and had too many side-effects from it, including worsening pain.	ADE
